,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,PoolQC,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,SalePrice
210,211,30,RL,67.0,5604.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1925,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,6.150602768446279,Unf,19.8997487421324,864,GasA,TA,N,FuseA,5.421612021659069,0.0,5.421612021659069,1,0,1,0,2,1,TA,5,Typ,0,None,None,None,None,0,0.0,None,None,Y,0.0,0.0,None,None,None,4,2008,WD,Normal,31.016723848309958
211,212,20,RL,83.0,10420.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,3.6109179126442243,Unf,34.292856398964496,1212,GasA,Ex,Y,SBrkr,5.9003212091426365,0.0,5.9003212091426365,0,0,2,0,3,1,Gd,6,Typ,0,None,Attchd,2009.0,RFn,2,210.07130095734195,TA,TA,Y,3.883497032423913,3.277859415161655,None,None,None,3,2010,WD,Normal,34.84853207309029
212,213,60,FV,72.0,8640.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,6.71295620067707,Unf,8.831760866327848,900,GasA,Ex,Y,SBrkr,5.525276015272675,5.507404268455894,6.56009676626039,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2009.0,RFn,2,279.4332485740961,TA,TA,Y,4.237117172148238,5.0148200503932125,None,None,None,7,2009,New,Partial,36.816148588738244
213,214,20,RL,43.0,13568.0,Pave,None,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,6.57507584059962,Unf,16.55294535724685,990,GasA,Ex,Y,SBrkr,5.609301689613829,0.0,5.609301689613829,0,1,1,0,3,1,TA,5,Typ,0,None,Attchd,1996.0,Unf,2,254.2103871974599,TA,TA,Y,4.427734593647989,0.0,None,None,None,7,2006,WD,Normal,33.75944912066076
214,215,60,RL,70.04995836802665,10900.0,Pave,None,IR1,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,7,1977,1977,Gable,CompShg,HdBoard,HdBoard,BrkFace,5.0369526024136295,TA,TA,CBlock,Gd,TA,No,GLQ,5.937536205082426,Unf,17.635192088548397,689,GasA,Ex,Y,SBrkr,5.123359200447825,5.149188981492688,6.108151619954703,0,0,1,1,3,1,TA,6,Typ,0,None,Attchd,1977.0,Fin,1,145.73445356939706,TA,TA,Y,0.0,3.8005854346971066,None,MnPrv,Shed,3,2010,WD,Normal,33.98120444009024
215,216,20,RL,72.0,10011.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1957,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,4.174387269895637,TA,TA,CBlock,TA,TA,No,BLQ,5.8888779583328805,Unf,26.645825188948457,1070,GasA,TA,Y,SBrkr,5.929316289631874,0.0,5.929316289631874,0,1,1,0,2,1,Gd,6,Min1,1,Fa,Attchd,1957.0,Unf,1,205.02398930860286,TA,TA,Y,0.0,0.0,None,MnPrv,None,5,2006,WD,Normal,32.86129338708943
216,217,20,RL,65.0,8450.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.58724865840025,Gd,TA,PConc,Gd,TA,Mn,GLQ,6.853299093186078,Unf,22.135943621178654,1436,GasA,Ex,Y,SBrkr,6.155858237727119,0.0,6.155858237727119,1,0,2,0,3,1,Gd,8,Typ,0,None,Attchd,2004.0,Unf,2,219.33223283914836,TA,TA,Y,4.109421446784745,4.905172218974069,None,None,None,4,2008,WD,Normal,35.61706097863855
217,218,70,RM,57.0,9906.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,4,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,26.19160170741759,686,GasA,Fa,N,SBrkr,5.334838230116769,4.770703653915435,6.036698958584666,0,0,1,0,3,1,TA,8,Typ,0,None,Detchd,1940.0,Unf,1,107.92720613791629,TA,TA,Y,0.0,5.5318970075047895,None,None,None,9,2006,WD,Family,31.52040135698571
218,219,50,RL,70.04995836802665,15660.0,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,9,1939,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.746203190540153,Gd,Gd,CBlock,TA,TA,No,BLQ,5.834810737062605,Unf,21.37755832643195,798,GasA,Ex,Y,SBrkr,5.806843428246945,5.346326949964144,6.648614307553167,0,1,1,1,3,1,Gd,8,Typ,2,TA,Attchd,1939.0,Unf,2,198.7806706646395,TA,TA,Y,0.0,5.124668649050043,None,None,None,5,2008,WD,Normal,38.21366752077244
219,220,120,RL,43.0,3010.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,2.833213344056216,Gd,TA,PConc,Gd,TA,Av,GLQ,2.833213344056216,Unf,35.09985754956849,1248,GasA,Ex,Y,SBrkr,5.943655732401683,0.0,5.943655732401683,0,0,2,0,2,1,Gd,5,Typ,0,None,Attchd,2005.0,Fin,2,201.51644573313152,TA,TA,Y,3.9367495729651862,0.0,None,None,None,3,2006,New,Partial,34.18677504371152
220,221,20,RL,73.0,8990.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,38.704004960727254,1498,GasA,Ex,Y,SBrkr,6.221254291598058,0.0,6.221254291598058,0,0,2,0,2,1,Gd,5,Typ,0,None,Attchd,2006.0,RFn,2,290.7933820928181,TA,TA,Y,4.717498877785025,3.707103402096904,None,None,None,4,2006,New,Partial,35.460228807960036
221,222,60,RL,70.04995836802665,8068.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,31.78049716414141,1010,GasA,Ex,Y,SBrkr,5.637419370965886,5.954342600360822,6.90021908554139,0,0,2,1,4,1,Gd,8,Typ,1,TA,BuiltIn,2002.0,RFn,2,182.61462710538945,TA,TA,Y,4.009207159182369,4.066271791856136,None,None,None,12,2009,ConLI,Normal,35.306394785791475
222,223,60,RL,85.0,11475.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,6,6,1975,1975,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,6.311734809152915,Unf,12.767145334803704,713,GasA,TA,Y,SBrkr,5.3364840233805895,5.2174050233456475,6.276577985429992,1,0,2,1,3,1,TA,6,Typ,1,TA,Attchd,1975.0,RFn,2,199.95397857853067,TA,TA,Y,4.382167566432616,5.5318970075047895,None,MnPrv,None,2,2006,WD,Normal,34.63982908261338
223,224,20,RL,70.0,10500.0,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,6.263398262591624,LwQ,12.649110640673518,864,GasA,Gd,Y,SBrkr,5.421612021659069,0.0,5.421612021659069,0,0,1,0,2,1,TA,4,Typ,0,None,Detchd,1989.0,Unf,2,254.2103871974599,TA,TA,Y,4.403854148706136,0.0,None,None,None,3,2009,WD,Abnorml,30.958362454846664
224,225,20,RL,103.0,13472.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,6.020112740696528,Ex,TA,PConc,Ex,TA,Gd,GLQ,4.04305126783455,Unf,41.054841371024686,2052,GasA,Ex,Y,SBrkr,6.81346636296638,0.0,6.9934309921918825,0,0,2,0,3,1,Ex,8,Typ,1,Ex,Attchd,2003.0,Fin,3,384.3826201320774,TA,TA,Y,4.494235915365187,4.9829886004747745,None,None,None,6,2009,WD,Normal,38.81228886815089
225,226,160,RM,31.5,1680.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,4.962844630259907,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,25.099800796022265,630,GasA,TA,Y,SBrkr,5.009970139234591,5.091459790043661,6.006932420573535,0,0,2,1,3,1,TA,6,Typ,0,None,Detchd,1991.0,Unf,1,137.82882922183393,TA,TA,Y,0.0,0.0,None,None,None,5,2009,COD,Abnorml,31.784869106933243
226,227,60,RL,82.0,9950.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.673323267171493,Gd,TA,PConc,Gd,TA,No,GLQ,6.338594078203183,Unf,25.25866188063018,1203,GasA,Ex,Y,SBrkr,5.9027538302362474,6.011540734219914,7.085167717989782,0,0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1995.0,RFn,3,307.50360833384207,TA,TA,Y,4.427734593647989,5.076005781167507,None,None,None,6,2007,WD,Abnorml,37.731105845470495
227,228,160,RM,31.5,1869.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,6,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,4.852030263919617,TA,TA,CBlock,TA,TA,No,Rec,5.7745515455444085,Unf,12.727922061357855,483,GasA,TA,Y,SBrkr,4.687991145025331,4.7381372205375865,5.60504738113872,0,0,1,1,2,1,TA,5,Typ,0,None,Detchd,1987.0,Unf,1,137.82882922183393,TA,TA,Y,0.0,0.0,None,None,None,9,2008,WD,Normal,31.466253115287486
228,229,20,RL,70.0,8521.0,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,6.736966958001855,Unf,8.366600265340756,912,GasA,TA,Y,SBrkr,5.495392410108945,0.0,5.495392410108945,0,0,1,0,3,1,TA,5,Typ,1,Fa,Detchd,1974.0,Unf,1,160.91317959792238,TA,TA,Y,0.0,0.0,None,MnPrv,None,5,2010,WD,Normal,32.42832270524634
229,230,120,RL,43.0,3182.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,2.833213344056216,Gd,TA,PConc,Gd,TA,Av,GLQ,2.833213344056216,Unf,36.837480912787726,1373,GasA,Ex,Y,SBrkr,6.279608929404817,0.0,6.279608929404817,0,0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,2005.0,Fin,2,198.3892884243149,TA,TA,Y,4.128648069397506,3.178630384633549,None,None,None,5,2009,WD,Normal,35.06462284436502
230,231,20,RL,73.0,8760.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,MetalSd,MetalSd,BrkFace,5.3981627015177525,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,34.55430508634199,1194,GasA,TA,Y,SBrkr,5.878291000481517,0.0,5.878291000481517,1,0,1,0,3,1,TA,6,Typ,0,None,Attchd,1959.0,RFn,1,151.09881315666763,TA,TA,Y,0.0,0.0,None,None,None,4,2010,WD,Normal,33.43908665751344
231,232,60,RL,107.5,15138.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,6.020112740696528,Gd,TA,PConc,Gd,TA,No,GLQ,6.536691597591305,Unf,27.80287754891569,1462,GasA,Ex,Y,SBrkr,6.212931524750418,6.009237902640865,7.240013313571747,1,0,2,1,4,1,Ex,9,Typ,1,TA,Attchd,1995.0,Fin,3,339.37890476558056,TA,TA,Y,0.0,5.357514732828966,None,None,None,7,2009,WD,Normal,38.81228886815089
232,233,160,RM,31.5,1680.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,5.697093486505405,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,21.97726097583591,483,GasA,TA,Y,SBrkr,4.687991145025331,4.7381372205375865,5.60504738113872,0,0,1,1,2,1,TA,5,Typ,1,Po,Attchd,1972.0,Unf,1,141.16727830375265,TA,TA,Y,0.0,0.0,None,None,None,6,2006,WD,Normal,30.810193496371365
233,234,20,RL,75.0,10650.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,Gd,Av,LwQ,5.209486152841421,ALQ,0.0,894,GasA,TA,Y,SBrkr,5.468073954826517,0.0,5.468073954826517,1,0,1,0,3,1,TA,5,Typ,0,None,Attchd,1976.0,Unf,1,149.45197634953374,TA,TA,Y,4.74228140841513,0.0,None,MnPrv,None,2,2010,WD,Normal,32.57795697998955
234,235,60,RL,70.04995836802665,7851.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,4.650958341091008,Gd,TA,PConc,Gd,TA,No,GLQ,6.439350371100098,Unf,15.329709716755891,860,GasA,Ex,Y,SBrkr,5.415326084108911,5.75901449065324,6.653712290320142,1,0,2,1,4,1,Gd,8,Typ,2,TA,BuiltIn,2002.0,Fin,2,202.29685300691082,TA,TA,Y,4.591045206533231,4.112736159338504,None,None,None,5,2010,WD,Normal,35.81232607327283
235,236,160,RM,31.5,1680.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,6,3,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,6.020112740696528,TA,TA,CBlock,TA,TA,No,ALQ,5.883322388488279,Unf,11.180339887498949,483,GasA,TA,Y,SBrkr,4.687991145025331,4.7381372205375865,5.60504738113872,0,0,1,1,2,1,TA,5,Typ,0,None,Detchd,1971.0,Unf,1,131.10724267394318,TA,TA,Y,0.0,0.0,None,None,None,8,2008,WD,Normal,30.503590552932746
236,237,20,RL,65.0,8773.0,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.59511985013459,Gd,TA,PConc,Gd,TA,Av,GLQ,3.2188758248682006,Unf,37.282703764614496,1414,GasA,Ex,Y,SBrkr,6.132144107400472,0.0,6.132144107400472,0,0,2,0,3,1,Gd,6,Typ,0,None,Attchd,2004.0,RFn,2,223.1698841645075,TA,TA,Y,4.074306380460064,4.9829886004747745,None,None,None,5,2010,WD,Normal,34.83164557748977
237,238,60,RL,70.04995836802665,9453.0,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,RRNe,Norm,1Fam,2Story,7,7,1993,2003,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,BLQ,5.998936561946683,Unf,24.372115213907882,996,GasA,Ex,Y,SBrkr,5.642992703892263,5.19793345207618,6.46229262999148,0,0,2,1,3,1,Gd,7,Typ,0,None,Attchd,1993.0,RFn,2,208.90851210107647,TA,TA,Y,4.750885719804865,4.528645407154411,None,None,None,2,2010,WD,Normal,35.129866341318866
238,239,20,RL,93.0,12030.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,5.541263545158426,Ex,TA,PConc,Ex,TA,No,Unf,0.0,Unf,41.054841371024686,1694,GasA,Ex,Y,SBrkr,6.415468124347073,0.0,6.415468124347073,0,0,2,0,3,1,Gd,7,Typ,0,None,Attchd,2007.0,Fin,3,342.2167664573862,TA,TA,Y,4.237117172148238,5.5318970075047895,None,None,None,12,2007,New,Partial,38.35398943330873
239,240,50,RL,52.0,8741.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,1945,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,Fa,No,LwQ,4.553876891600541,Unf,25.317977802344327,735,GasA,TA,Y,FuseA,5.314968841268128,5.123359200447825,6.209801846220029,0,0,1,1,3,1,TA,7,Typ,1,Gd,Detchd,1949.0,Unf,1,112.28305723515868,TA,TA,Y,0.0,5.309592711029453,None,MnPrv,None,4,2010,WD,Normal,31.836556443736963
240,241,20,FV,75.0,9000.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,3.6109179126442243,Gd,TA,PConc,Gd,TA,Av,GLQ,6.983789965258135,Unf,22.090722034374522,1566,GasA,Ex,Y,SBrkr,6.290685008392867,0.0,6.290685008392867,1,0,2,0,3,1,Gd,7,Typ,0,None,Attchd,2008.0,RFn,2,317.953324841243,TA,TA,Y,4.13336488701833,5.518304522363634,None,None,None,4,2010,WD,Normal,37.06751390549609
241,242,30,RM,40.0,3880.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,9,1945,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,5.799092654460526,Unf,18.894443627691185,686,GasA,Gd,Y,SBrkr,5.424746808757467,0.0,5.424746808757467,0,0,1,0,2,1,Gd,4,Typ,0,None,None,None,None,0,0.0,None,None,Y,3.498923508274895,3.9672787441416606,None,None,None,8,2007,WD,Normal,31.706598927693506
242,243,50,RM,63.0,5000.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,4,1900,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,23.2379000772445,540,GasA,Gd,N,FuseA,5.460412349974235,4.844934384345263,6.160140576482046,0,0,1,0,3,1,TA,6,Typ,0,None,Attchd,1940.0,Unf,1,167.39579664905668,Fa,TA,Y,0.0,0.0,None,None,None,4,2006,WD,Normal,29.809227962882467
243,244,160,RL,75.0,10762.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,TwnhsE,2Story,6,6,1980,1980,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,25.019992006393608,626,GasA,TA,Y,SBrkr,5.00199880111877,4.930567062953959,5.906397132349366,0,0,1,1,3,1,TA,6,Typ,1,TA,Attchd,1980.0,RFn,1,141.16727830375265,TA,TA,Y,0.0,3.531851308659668,None,None,None,4,2009,WD,Normal,32.18787883008684
244,245,60,RL,70.04995836802665,8880.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,6.54534966033442,Unf,15.905973720586866,948,GasA,Ex,Y,SBrkr,5.912454362267591,5.458876152790305,6.77751697241869,1,0,2,1,3,1,Gd,8,Typ,2,Fa,Attchd,1994.0,RFn,2,211.23292045308943,TA,TA,Y,0.0,5.225135469361266,None,None,None,5,2010,WD,Normal,35.46333562970778
245,246,20,RL,80.0,10400.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1988,1988,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,4.634728988229636,TA,TA,CBlock,Gd,TA,Av,GLQ,6.835184586147301,Unf,30.265491900843113,1845,GasA,Gd,Y,SBrkr,6.577736335972116,0.0,6.577736335972116,0,1,2,0,3,1,TA,6,Typ,1,TA,Attchd,1988.0,Fin,2,264.6490624718466,TA,TA,Y,4.34311385083508,3.8869726043533475,None,None,None,6,2006,WD,Normal,36.519785200961586
246,247,190,RM,69.0,9142.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,6,8,1910,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,Fa,Stone,Fa,TA,No,Unf,0.0,Unf,31.937438845342623,1020,GasA,Gd,N,FuseP,5.48935682449581,5.651321867080535,6.626386405892755,0,0,2,0,4,2,Fa,9,Typ,0,None,Detchd,1910.0,Unf,1,202.29685300691082,Po,Po,Y,0.0,4.3578745184407,None,None,None,4,2006,WD,Normal,32.97369232816479
247,248,20,RL,75.0,11310.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1954,1954,Hip,CompShg,Wd Sdng,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,36.9729630946723,1367,GasA,Ex,Y,SBrkr,6.089416428154533,0.0,6.089416428154533,0,0,1,0,2,1,TA,5,Typ,1,TA,Attchd,1954.0,Unf,2,206.5793907874971,TA,TA,Y,0.0,3.605234197617762,None,None,None,6,2006,WD,Normal,33.10367550849373
248,249,60,RL,72.0,11317.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.624972813284271,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,28.982753492378876,840,GasA,Ex,Y,SBrkr,5.383563270955295,5.364232390554712,6.390708545484161,0,0,2,1,3,1,Gd,8,Typ,0,None,Attchd,2003.0,RFn,2,225.46671210607764,TA,TA,Y,4.13336488701833,4.496446699361575,None,None,None,9,2007,WD,Normal,34.64329853528887
249,250,50,RL,70.04995836802665,17673.5,Pave,None,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1.5Fin,6,7,1958,2006,Gable,CompShg,Wd Sdng,HdBoard,BrkCmn,6.020112740696528,Gd,TA,CBlock,Gd,TA,Gd,Rec,6.548219102762372,Unf,27.331300737432898,1444,GasA,Gd,Y,SBrkr,6.164414002968976,5.143686723610402,6.804656318372068,0,1,2,0,4,1,Gd,7,Typ,2,TA,Attchd,1958.0,Fin,2,182.21715647291893,TA,TA,Y,0.0,4.905172218974069,None,None,Shed,6,2007,WD,Normal,37.42438590136222
250,251,30,RL,55.0,5350.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,2,1940,1966,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,Po,CBlock,TA,TA,No,Unf,0.0,Unf,26.981475126464083,728,GasA,Ex,Y,SBrkr,6.011540734219914,0.0,6.011540734219914,0,0,1,0,3,1,Fa,6,Mod,0,None,None,None,None,0,0.0,None,None,Y,4.532381762500652,0.0,None,GdWo,Shed,5,2010,WD,Normal,29.632414205826745
251,252,120,RM,44.0,4750.0,Pave,None,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,6.020112740696528,Gd,TA,PConc,Gd,TA,Gd,GLQ,7.3613754289773485,Unf,0.0,1573,GasA,Ex,Y,SBrkr,6.349117162369327,0.0,6.349117162369327,1,1,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2006.0,Fin,2,239.91694737567946,TA,TA,Y,4.026113655077224,0.0,None,None,None,12,2007,WD,Family,36.34205440191028
252,253,60,RL,65.0,8366.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,28.24889378365107,798,GasA,Ex,Y,SBrkr,5.314968841268128,5.386764915707183,6.363718524780396,0,0,2,1,3,1,Gd,6,Typ,0,None,Attchd,2004.0,RFn,2,233.09244066613738,TA,TA,Y,4.104522285738611,4.042314018196816,None,None,None,12,2008,WD,Normal,34.3963887716076
253,254,80,RL,85.0,9350.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,7,1964,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,4.6913478822291435,TA,TA,CBlock,Gd,TA,Gd,LwQ,5.602118820879701,ALQ,21.2602916254693,1302,GasA,Ex,Y,SBrkr,6.006932420573535,0.0,6.006932420573535,0,1,2,0,3,1,Gd,7,Min1,0,None,Attchd,1964.0,RFn,1,149.8639929521824,TA,TA,Y,4.684028036599735,0.0,None,MnPrv,None,10,2007,CWD,Normal,33.83735659112929
254,255,20,RL,70.0,8400.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1957,1957,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,6.827629234502852,Unf,19.79898987322333,1314,GasA,TA,Y,SBrkr,6.020725697188315,0.0,6.020725697188315,1,0,1,0,3,1,TA,5,Typ,0,None,Attchd,1957.0,RFn,1,143.6617325457337,TA,TA,Y,4.499462965966467,0.0,None,None,None,6,2010,WD,Normal,33.315152973384144
